item_id,dept_id,cat_id,total_sales,average_daily_sales,median_daily_sales,zero_sales_pct,active_days,average_price
FOODS_3_538,FOODS_3,FOODS,2475,1.275115919629071,0,56.98093766099949,835,1.4213544668587899
FOODS_3_089,FOODS_3,FOODS,2473,1.274085522926326,0,50.8500772797527,954,1
FOODS_3_294,FOODS_3,FOODS,2473,1.274085522926326,1,48.42864502833591,1001,2.479134466769706
HOBBIES_1_202,HOBBIES_1,HOBBIES,2472,1.273570324574961,0,50.79855744461618,955,1.7646986089644514
FOODS_3_142,FOODS_3,FOODS,2468,1.2715095311695008,0,50.2833590932509,965,4.044298836497243
FOODS_2_353,FOODS_2,FOODS,2467,1.2709943328181328,0,57.238536836682115,830,2.9242452344152494
HOUSEHOLD_1_075,HOUSEHOLD_1,HOUSEHOLD,2467,1.2709943328181361,1,37.712519319938174,1209,2.73
FOODS_3_381,FOODS_3,FOODS,2460,1.267387944358581,0,65.17259144770736,676,2.9470846394984327
FOODS_3_392,FOODS_3,FOODS,2459,1.2668727460072147,1,34.363730036063885,1274,3.8743328181349845
FOODS_3_542,FOODS_3,FOODS,2448,1.2612055641421955,1,37.86707882534776,1206,2.4972388831437433
HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,2447,1.2606903657908277,1,41.473467284904686,1136,9.910793405461103
HOBBIES_1_014,HOBBIES_1,HOBBIES,2441,1.2575991756826457,1,44.152498712004125,1084,1.005683709869203
FOODS_3_671,FOODS_3,FOODS,2440,1.2570839773312736,1,35.960844925296236,1243,2.078763523956723
HOUSEHOLD_1_039,HOUSEHOLD_1,HOUSEHOLD,2439,1.256568778979913,1,47.2952086553323,1023,2.881989389920424
FOODS_3_096,FOODS_3,FOODS,2433,1.2534775888717171,1,39.77331272539928,1169,4.321885625965997
HOBBIES_1_153,HOBBIES_1,HOBBIES,2424,1.248840803709429,1,45.28593508500773,1062,6.172952853598018
FOODS_3_646,FOODS_3,FOODS,2420,1.246780010303969,0,58.37197320968572,808,2.593446676970633
FOODS_3_679,FOODS_3,FOODS,2417,1.245234415249873,1,45.07985574446162,1066,3.8515095311695
FOODS_3_283,FOODS_3,FOODS,2416,1.244719216898508,1,43.01906233900051,1106,2.804432432432433
HOUSEHOLD_2_511,HOUSEHOLD_2,HOUSEHOLD,2412,1.2426584234930493,1,44.87377640391551,1070,2.8398608964451313
FOODS_2_318,FOODS_2,FOODS,2411,1.242143225141678,0,55.22926326635754,869,4.979953632148377
HOUSEHOLD_1_145,HOUSEHOLD_1,HOUSEHOLD,2410,1.2416280267903181,0,57.80525502318392,819,2.0421535291087056
HOUSEHOLD_1_059,HOUSEHOLD_1,HOUSEHOLD,2403,1.2380216383307547,1,48.068006182380216,1008,2.9436476043276674
HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,2403,1.2380216383307556,1,30.757341576506953,1344,6.064569809376611
FOODS_2_321,FOODS_2,FOODS,2402,1.2375064399793907,1,39.77331272539928,1169,2.9892263610315184
FOODS_3_585,FOODS_3,FOODS,2402,1.237506439979395,1,42.709943328181346,1112,3.98
HOBBIES_1_321,HOBBIES_1,HOBBIES,2401,1.236991241628024,1,38.48531684698609,1194,6.657496136012365
FOODS_1_016,FOODS_1,FOODS,2400,1.2364760432766588,1,41.988665636269964,1126,2.0709531169500277
HOUSEHOLD_2_470,HOUSEHOLD_2,HOUSEHOLD,2395,1.2339000515198348,1,39.36115404430706,1177,0.9663369397217928
FOODS_3_645,FOODS_3,FOODS,2390,1.2313240597630084,0,53.42606903657908,904,2.4039876352395666
HOUSEHOLD_1_046,HOUSEHOLD_1,HOUSEHOLD,2386,1.229263266357547,1,37.557959814528594,1212,3.749994848016486
FOODS_3_559,FOODS_3,FOODS,2378,1.2251416795466268,1,35.03348789283874,1261,2.8709634209170543
FOODS_3_029,FOODS_3,FOODS,2377,1.2246264811952547,1,49.974240082431734,971,1.381164348274086
FOODS_3_731,FOODS_3,FOODS,2377,1.2246264811952425,0,54.14734672849046,890,2.98
FOODS_3_008,FOODS_3,FOODS,2374,1.2230808861411804,0,78.10407006697578,425,0.7743723313407345
FOODS_2_026,FOODS_2,FOODS,2367,1.21947449768161,0,56.414219474497685,846,2.4527357032457497
FOODS_3_463,FOODS_3,FOODS,2367,1.2194744976816025,0,55.89902112313241,856,6.054070981210856
HOUSEHOLD_1_460,HOUSEHOLD_1,HOUSEHOLD,2366,1.218959299330231,1,39.67027305512622,1171,3.9059659969088094
FOODS_3_175,FOODS_3,FOODS,2364,1.2179289026275038,1,41.78258629572385,1130,7.261948881789136
FOODS_3_603,FOODS_3,FOODS,2364,1.2179289026274875,0,76.4554353426069,457,1
FOODS_3_046,FOODS_3,FOODS,2362,1.2168985059247863,0,55.28078310149408,868,1.98
FOODS_3_239,FOODS_3,FOODS,2362,1.2168985059247859,1,39.46419371458011,1175,1.8750540958268906
FOODS_2_274,FOODS_2,FOODS,2361,1.2163833075734187,1,47.39824832560536,1021,7.090103039670274
FOODS_3_160,FOODS_3,FOODS,2360,1.2158681092220527,0,60.741885625966,762,2.6309994848016496
FOODS_3_248,FOODS_3,FOODS,2360,1.2158681092220531,1,36.6306027820711,1230,1.98
FOODS_2_065,FOODS_2,FOODS,2357,1.2143225141679557,0,50.59247810407007,959,1.022431736218444
FOODS_2_099,FOODS_2,FOODS,2353,1.2122617207624842,1,48.63472436888202,997,1.9540325732899029
FOODS_2_166,FOODS_2,FOODS,2353,1.212261720762481,0,59.86604842864502,779,2.1774755280783102
FOODS_3_073,FOODS_3,FOODS,2349,1.2102009273570318,0,85.00772797527047,291,2.950679824561403
FOODS_3_117,FOODS_3,FOODS,2349,1.2102009273570233,0,59.35085007727975,789,2.20994332818135
HOUSEHOLD_1_468,HOUSEHOLD_1,HOUSEHOLD,2347,1.2091705306543004,1,36.01236476043277,1242,4.979855744461618
HOUSEHOLD_1_006,HOUSEHOLD_1,HOUSEHOLD,2344,1.2076249356002127,1,40.70066975785677,1151,6.97
FOODS_1_150,FOODS_1,FOODS,2341,1.2060793405461123,1,44.6676970633694,1074,4.87074703760948
FOODS_1_196,FOODS_1,FOODS,2341,1.2060793405461094,1,47.552807831014945,1018,1.9799845440494592
HOBBIES_1_338,HOBBIES_1,HOBBIES,2339,1.2050489438433796,1,41.318907779495106,1139,8.326089644513138
HOUSEHOLD_1_426,HOUSEHOLD_1,HOUSEHOLD,2336,1.2035033487892877,1,49.7166409067491,976,2.517204923968139
FOODS_3_043,FOODS_3,FOODS,2335,1.202988150437913,1,48.68624420401855,996,2.503087947882736
FOODS_2_144,FOODS_2,FOODS,2334,1.2024729520865511,1,44.71921689850593,1073,2.5075833333333337
HOUSEHOLD_1_510,HOUSEHOLD_1,HOUSEHOLD,2330,1.2004121586810872,1,44.56465739309634,1076,4.94994292961319
FOODS_3_611,FOODS_3,FOODS,2325,1.1978361669242592,0,52.96239052035033,913,2.5586192684183415
HOUSEHOLD_1_005,HOUSEHOLD_1,HOUSEHOLD,2322,1.1962905718701662,1,42.86450283359093,1109,10.072782071097372
FOODS_3_666,FOODS_3,FOODS,2321,1.1957753735187981,0,56.87789799072643,837,2.6327666151468327
FOODS_3_535,FOODS_3,FOODS,2316,1.1931993817619768,1,38.53683668212262,1193,6.15671303451829
FOODS_2_059,FOODS_2,FOODS,2315,1.1926841834106086,1,43.7403400309119,1092,5.99009788768676
FOODS_3_185,FOODS_3,FOODS,2303,1.186501803194227,0,58.78413189077795,800,2.344375
FOODS_2_115,FOODS_2,FOODS,2301,1.185471406491526,0,62.02988150437918,737,8.518895582329318
HOUSEHOLD_1_413,HOUSEHOLD_1,HOUSEHOLD,2301,1.1854714064914973,1,40.85522926326636,1148,17.97
FOODS_2_221,FOODS_2,FOODS,2297,1.1834106130860373,0,65.53323029366305,669,1.1774343122102027
FOODS_3_325,FOODS_3,FOODS,2296,1.1828954147346722,0,51.262235960844926,946,2.5030739299610896
HOUSEHOLD_1_372,HOUSEHOLD_1,HOUSEHOLD,2295,1.1823802163833073,1,38.639876352395675,1191,1.97
FOODS_2_242,FOODS_2,FOODS,2290,1.179804224626482,1,42.91602266872746,1108,2.507789799072643
FOODS_1_024,FOODS_1,FOODS,2288,1.1787738279237525,1,41.37042761463163,1138,4.702797527047912
HOBBIES_1_009,HOBBIES_1,HOBBIES,2287,1.1782586295723874,0,54.404945904173104,885,1.7646986089644514
FOODS_2_051,FOODS_2,FOODS,2281,1.1751674394641953,1,44.71921689850593,1073,2.5080783101494077
FOODS_3_609,FOODS_3,FOODS,2281,1.1751674394641975,0,57.03245749613601,834,2.98
HOBBIES_1_148,HOBBIES_1,HOBBIES,2281,1.1751674394641975,1,49.40752189592993,982,4.88
FOODS_1_073,FOODS_1,FOODS,2278,1.1736218444100999,1,43.585780525502315,1095,1.9859144770736743
FOODS_3_686,FOODS_3,FOODS,2277,1.1731066460587372,1,42.349304482225655,1119,3.73758887171561
HOUSEHOLD_1_430,HOUSEHOLD_1,HOUSEHOLD,2276,1.1725914477073551,0,78.25862957238536,422,0.9532842582106454
FOODS_3_685,FOODS_3,FOODS,2273,1.1710458526532772,0,52.189592993302426,928,2.487882534775889
HOUSEHOLD_1_287,HOUSEHOLD_1,HOUSEHOLD,2271,1.170015455950541,1,38.1246780010304,1201,4.63
FOODS_1_005,FOODS_1,FOODS,2266,1.1674394641937176,0,53.58062854198866,901,3.330973724884076
HOBBIES_1_047,HOBBIES_1,HOBBIES,2266,1.1674394641937167,0,52.7047913446677,918,1.7654559505409584
FOODS_3_616,FOODS_3,FOODS,2264,1.1664090674909853,1,45.18289541473467,1064,2.9652138073158163
FOODS_3_352,FOODS_3,FOODS,2260,1.1643482740855284,0,50.8500772797527,954,4.107315816589388
FOODS_3_496,FOODS_3,FOODS,2257,1.1628026790314363,0,55.126223596084486,871,3.98
FOODS_1_190,FOODS_1,FOODS,2251,1.1597114889232467,0,60.1751674394642,773,0.98
FOODS_3_490,FOODS_3,FOODS,2246,1.1571354971664092,1,46.264811952601754,1043,3.4838541666666663
HOUSEHOLD_2_442,HOUSEHOLD_2,HOUSEHOLD,2246,1.157135497166415,1,43.53426069036579,1096,1.48
FOODS_3_385,FOODS_3,FOODS,2235,1.1514683153013867,1,45.13137557959814,1065,2.98
HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,2235,1.1514683153013903,1,40.030911901081915,1164,3.967284904688305
FOODS_3_492,FOODS_3,FOODS,2231,1.1494075218959294,1,41.112828438948995,1143,2.98
FOODS_3_032,FOODS_3,FOODS,2230,1.1488923235445554,0,52.498712004121586,922,2.98
FOODS_3_391,FOODS_3,FOODS,2220,1.1437403400309105,0,58.21741370427615,811,2.8017588817705277
HOUSEHOLD_1_107,HOUSEHOLD_1,HOUSEHOLD,2219,1.1432251416795594,1,44.35857805255023,1080,3.48
FOODS_1_155,FOODS_1,FOODS,2215,1.1411643482741027,0,61.66924265842349,744,0.98
FOODS_3_103,FOODS_3,FOODS,2215,1.1411643482740836,1,37.918598660484285,1205,3.2595086251960277
FOODS_2_356,FOODS_2,FOODS,2211,1.1391035548686228,1,46.31633178773828,1042,2.507789799072643
HOUSEHOLD_1_021,HOUSEHOLD_1,HOUSEHOLD,2211,1.1391035548686228,1,40.59763008758372,1153,1.9646731097214327
HOUSEHOLD_1_343,HOUSEHOLD_1,HOUSEHOLD,2210,1.138588356517258,1,47.913446676970636,1011,4.935615662029882
FOODS_2_382,FOODS_2,FOODS,2201,1.1339515713549728,1,45.38897475528078,1060,3.580705821741367
HOUSEHOLD_1_364,HOUSEHOLD_1,HOUSEHOLD,2201,1.1339515713549726,1,39.05203503348789,1183,7.6215507470376105
FOODS_3_497,FOODS_3,FOODS,2199,1.1329211746522403,0,50.489438433797005,961,2.487882534775889
FOODS_2_344,FOODS_2,FOODS,2196,1.1313755795981473,0,50.95311695002576,952,2.831138588356519
FOODS_3_299,FOODS_3,FOODS,2192,1.1293147861926727,0,68.10922205048944,619,1.5
FOODS_3_687,FOODS_3,FOODS,2192,1.1293147861926849,1,37.764039155074705,1208,2.8708912931478623
HOUSEHOLD_1_366,HOUSEHOLD_1,HOUSEHOLD,2191,1.1287995878413188,0,52.55023183925811,921,5.96
HOBBIES_1_023,HOBBIES_1,HOBBIES,2189,1.1277691911385823,1,46.419371458011334,1040,3.4107006697578557
FOODS_3_805,FOODS_3,FOODS,2182,1.1241628026790311,0,56.723338485316845,840,1
FOODS_2_285,FOODS_2,FOODS,2180,1.1231324059763002,1,47.81040700669758,1013,3.7007934054611042
FOODS_3_048,FOODS_3,FOODS,2176,1.1210716125708327,0,55.69294178258629,860,1.5051074918566774
HOBBIES_1_154,HOBBIES_1,HOBBIES,2176,1.1210716125708298,1,48.84080370942813,993,2.8278431372549013
FOODS_3_565,FOODS_3,FOODS,2174,1.120041215868109,1,45.595054095826896,1056,2.630479134466771
HOUSEHOLD_1_141,HOUSEHOLD_1,HOUSEHOLD,2174,1.1200412158681081,1,44.10097887686759,1085,1.7912055641421942
FOODS_3_428,FOODS_3,FOODS,2172,1.119010819165378,0,59.969088098918085,777,2.0325657071339176
FOODS_1_215,FOODS_1,FOODS,2167,1.1164348274085498,0,60.278207109737245,771,1.7482694848084546
HOUSEHOLD_1_062,HOUSEHOLD_1,HOUSEHOLD,2165,1.1154044307058164,0,54.7655847501288,878,4.98
HOUSEHOLD_2_308,HOUSEHOLD_2,HOUSEHOLD,2163,1.1143740340030939,0,54.301906233900056,887,3.530206079340548
HOBBIES_1_159,HOBBIES_1,HOBBIES,2162,1.1138588356517285,1,48.37712519319938,1002,3.24
HOBBIES_1_158,HOBBIES_1,HOBBIES,2161,1.1133436373003447,0,76.4554353426069,457,21.439710743801637
HOBBIES_1_216,HOBBIES_1,HOBBIES,2158,1.1117980422462546,0,52.80783101494075,916,1.7646986089644514
FOODS_1_197,FOODS_1,FOODS,2156,1.110767645543524,1,44.04945904173106,1086,4.8684028851107755
HOUSEHOLD_1_537,HOUSEHOLD_1,HOUSEHOLD,2155,1.1102524471921702,1,36.6306027820711,1230,15.970144255538383
FOODS_1_187,FOODS_1,FOODS,2154,1.1097372488408024,1,46.67697063369397,1035,9.17927357032456
HOUSEHOLD_2_212,HOUSEHOLD_2,HOUSEHOLD,2152,1.1087068521380736,1,46.1617722823287,1045,2.67
FOODS_1_210,FOODS_1,FOODS,2149,1.1071612570839886,0,58.62957238536837,803,1.8687266553480466
FOODS_2_225,FOODS_2,FOODS,2145,1.1051004636785124,1,47.552807831014945,1018,2.507789799072643
FOODS_3_612,FOODS_3,FOODS,2143,1.1040700669757846,1,48.68624420401855,996,4.2116959064327535
FOODS_2_104,FOODS_2,FOODS,2136,1.1004636785162238,0,50.489438433797005,961,7.2927563111798035
HOUSEHOLD_1_536,HOUSEHOLD_1,HOUSEHOLD,2132,1.0984028851107634,0,63.42091705306543,710,2.96792270531401
FOODS_3_205,FOODS_3,FOODS,2131,1.0978876867594303,0,68.98505924781041,602,1.1279310344827584
FOODS_1_185,FOODS_1,FOODS,2125,1.0947964966512098,1,47.19216898505925,1025,2.175847501287995
FOODS_3_002,FOODS_3,FOODS,2125,1.0947964966512285,0,63.62699639361155,706,2.5014572333685323
HOBBIES_1_313,HOBBIES_1,HOBBIES,2120,1.0922205048943836,1,41.37042761463163,1138,1.23
FOODS_2_364,FOODS_2,FOODS,2117,1.0906749098402888,1,45.07985574446162,1066,2.6580680061823783
FOODS_3_019,FOODS_3,FOODS,2116,1.0901597114889237,1,41.473467284904686,1136,1.98
HOUSEHOLD_1_532,HOUSEHOLD_1,HOUSEHOLD,2116,1.0901597114889237,1,44.822256568778975,1071,2.48
FOODS_2_162,FOODS_2,FOODS,2114,1.0891293147861938,0,50.025759917568266,970,2.932538513060951
FOODS_3_398,FOODS_3,FOODS,2112,1.0880989180834637,1,47.501287995878414,1019,6.039855744461618
HOBBIES_1_380,HOBBIES_1,HOBBIES,2112,1.088098918083464,0,52.292632663575475,926,1.7646986089644514
HOUSEHOLD_2_440,HOUSEHOLD_2,HOUSEHOLD,2111,1.0875837197320988,1,46.05873261205564,1047,0.97
FOODS_3_475,FOODS_3,FOODS,2110,1.0870685213807336,0,57.90829469345699,817,1
HOUSEHOLD_2_465,HOUSEHOLD_2,HOUSEHOLD,2109,1.086553323029367,1,40.236991241628026,1160,7.2525347758887175
FOODS_3_606,FOODS_3,FOODS,2108,1.086038124678004,0,60.123647604327665,774,2.88
FOODS_2_009,FOODS_2,FOODS,2106,1.0850077279752737,0,52.498712004121586,922,1.496156620298815
FOODS_3_537,FOODS_3,FOODS,2105,1.084492529623908,1,49.56208140133951,979,3.98
FOODS_1_145,FOODS_1,FOODS,2103,1.0834621329211571,0,57.95981452859351,816,0.98
HOBBIES_1_108,HOBBIES_1,HOBBIES,2103,1.0834621329211767,1,41.26738794435858,1140,12.75416795466255
HOUSEHOLD_2_222,HOUSEHOLD_2,HOUSEHOLD,2102,1.0829469345698115,1,43.94641937145801,1088,5.14130345182895
HOUSEHOLD_1_101,HOUSEHOLD_1,HOUSEHOLD,2097,1.0803709428129842,1,42.86450283359093,1109,2.3661995863495346
HOUSEHOLD_1_458,HOUSEHOLD_1,HOUSEHOLD,2097,1.0803709428129884,1,41.52498712004122,1135,2.4715269294836206
FOODS_1_031,FOODS_1,FOODS,2089,1.076249356002061,0,51.00463678516228,951,3.3711855104281
HOBBIES_1_367,HOBBIES_1,HOBBIES,2089,1.0762493560020625,1,45.749613601236476,1053,8.279598145285934
FOODS_3_656,FOODS_3,FOODS,2085,1.074188562596607,0,53.8382277176713,896,3.4947916666666674
FOODS_3_222,FOODS_3,FOODS,2084,1.0736733642452336,1,43.53426069036579,1096,4.2005729166666645
FOODS_3_680,FOODS_3,FOODS,2084,1.0736733642452392,0,53.01391035548686,912,2.503087947882736
FOODS_1_037,FOODS_1,FOODS,2082,1.0726429675425055,0,57.29005667181865,829,3.221571871768358
HOBBIES_1_177,HOBBIES_1,HOBBIES,2079,1.0710973724884143,0,53.11695002575991,910,4.192258477287268
FOODS_1_020,FOODS_1,FOODS,2074,1.0685213807315848,1,43.94641937145801,1088,2.6546831530139112
FOODS_3_557,FOODS_3,FOODS,2072,1.0674909840288613,0,78.82534775888718,411,2.5034891676168756
FOODS_1_097,FOODS_1,FOODS,2068,1.0654301906234,0,59.608449252962394,784,0.98
HOBBIES_2_129,HOBBIES_2,HOBBIES,2068,1.0654301906233878,0,69.13961875321999,599,0.22588667366211954
FOODS_2_176,FOODS_2,FOODS,2066,1.0643997939206578,0,52.7047913446677,918,2.7913498196805775
FOODS_3_761,FOODS_3,FOODS,2066,1.0643997939206633,0,59.14477073673364,793,2
FOODS_2_368,FOODS_2,FOODS,2064,1.0633693972179323,0,53.2715095311695,907,7.496053580628544
FOODS_2_107,FOODS_2,FOODS,2063,1.0628541988665663,0,53.68366821226173,899,1.9999278722308091
HOBBIES_1_416,HOBBIES_1,HOBBIES,2062,1.062339000515193,1,39.67027305512622,1171,4.97
FOODS_3_091,FOODS_3,FOODS,2058,1.0602782071097405,1,46.67697063369397,1035,6.061865018031944
HOBBIES_1_086,HOBBIES_1,HOBBIES,2056,1.059247810407007,1,41.6795466254508,1132,8.279598145285934
HOBBIES_1_017,HOBBIES_1,HOBBIES,2054,1.0582174137042752,1,49.92272024729521,972,1.949266320046216
HOBBIES_1_364,HOBBIES_1,HOBBIES,2054,1.0582174137042784,1,43.32818134981969,1100,12.44680577022154
FOODS_3_279,FOODS_3,FOODS,2044,1.0530654301906213,1,44.35857805255023,1080,2.805567567567567
HOBBIES_1_130,HOBBIES_1,HOBBIES,2043,1.0525502318392597,1,49.61360123647604,978,2.6946213292117465
FOODS_3_581,FOODS_3,FOODS,2039,1.050489438433796,1,43.225141679546624,1102,3.061658938691398
HOBBIES_1_079,HOBBIES_1,HOBBIES,2037,1.0494590417310652,1,43.585780525502315,1095,8.06782071097372
HOUSEHOLD_1_515,HOUSEHOLD_1,HOUSEHOLD,2037,1.049459041731068,0,53.47758887171561,903,2.47
HOUSEHOLD_2_410,HOUSEHOLD_2,HOUSEHOLD,2034,1.0479134466769695,1,41.52498712004122,1135,1.38
FOODS_1_180,FOODS_1,FOODS,2030,1.0458526532715093,0,52.344152498712006,925,9.596702730551254
HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,2030,1.0458526532715093,1,41.318907779495106,1139,3.942317596566524
FOODS_3_013,FOODS_3,FOODS,2029,1.0453374549201246,0,68.26378155589902,616,2.5626732673267325
FOODS_3_025,FOODS_3,FOODS,2028,1.0448222565687753,0,53.374549201442555,905,2.88
FOODS_3_651,FOODS_3,FOODS,2024,1.042761463163313,0,51.931993817619784,933,4.319124162802677
FOODS_3_128,FOODS_3,FOODS,2023,1.0422462648119497,1,47.501287995878414,1019,3.0095002575991754
FOODS_3_536,FOODS_3,FOODS,2023,1.042246264811954,1,44.35857805255023,1080,2.707357032457498
FOODS_3_200,FOODS_3,FOODS,2016,1.0386398763523956,0,55.07470376094796,872,2.144183410613086
FOODS_3_689,FOODS_3,FOODS,2014,1.0376094796496735,0,60.22668727460072,772,2.829660441426146
FOODS_3_768,FOODS_3,FOODS,2012,1.0365790829469517,0,70.47913446676971,573,1.98
FOODS_3_178,FOODS_3,FOODS,2010,1.0355486862442034,1,40.59763008758372,1153,2.185481710458527
HOUSEHOLD_2_437,HOUSEHOLD_2,HOUSEHOLD,2007,1.0340030911901121,1,43.63730036063885,1094,7.821871947911015
FOODS_3_643,FOODS_3,FOODS,2006,1.0334878928387388,0,63.78155589902113,703,1.8061070304302211
HOBBIES_1_132,HOBBIES_1,HOBBIES,2005,1.0329726944873727,1,48.37712519319938,1002,4.279907264296753
FOODS_2_134,FOODS_2,FOODS,2000,1.0303967027305516,1,47.861926841834105,1012,2.978268933539413
HOUSEHOLD_1_487,HOUSEHOLD_1,HOUSEHOLD,1999,1.0298815043791851,0,62.33900051519835,731,1.9395914742451152
FOODS_1_105,FOODS_1,FOODS,1996,1.0283359093250883,0,58.78413189077795,800,1.9155775169857943
FOODS_3_320,FOODS_3,FOODS,1991,1.0257599175682615,0,67.85162287480681,624,2.0330303030303027
HOUSEHOLD_2_510,HOUSEHOLD_2,HOUSEHOLD,1989,1.0247295208655323,1,41.62802679031427,1133,3.943444206008584
FOODS_3_748,FOODS_3,FOODS,1988,1.0242143225141676,0,51.15919629057187,948,3.9045171673819743
FOODS_3_186,FOODS_3,FOODS,1984,1.0221535291087018,0,57.95981452859351,816,2.28
HOUSEHOLD_1_283,HOUSEHOLD_1,HOUSEHOLD,1983,1.0216383307573453,0,63.83307573415765,702,1.48
FOODS_3_465,FOODS_3,FOODS,1982,1.0211231324059704,0,69.39721792890263,594,1.809242658423492
HOUSEHOLD_2_160,HOUSEHOLD_2,HOUSEHOLD,1982,1.0211231324059753,1,44.20401854714065,1083,3.9435944206008586
FOODS_1_047,FOODS_1,FOODS,1981,1.0206079340546048,0,50.334878928387425,964,3.3456877897990727
HOBBIES_1_141,HOBBIES_1,HOBBIES,1980,1.0200927357032379,0,53.01391035548686,912,14.92025759917568
HOUSEHOLD_1_067,HOUSEHOLD_1,HOUSEHOLD,1979,1.0195775373518787,0,50.90159711488923,953,4.333199381761978
FOODS_3_126,FOODS_3,FOODS,1975,1.017516743946418,1,45.234415249871205,1063,3.530638977635786
HOBBIES_1_424,HOBBIES_1,HOBBIES,1973,1.0164863472436891,0,54.25038639876353,888,1.7646986089644514
HOUSEHOLD_1_344,HOUSEHOLD_1,HOUSEHOLD,1971,1.015455950540955,0,50.0772797527048,969,7.963900051519835
FOODS_1_202,FOODS_1,FOODS,1967,1.0133951571354913,0,63.317877382792375,712,0.98
HOUSEHOLD_1_438,HOUSEHOLD_1,HOUSEHOLD,1962,1.010819165378665,1,43.84337970118495,1090,7.333894899536324
HOUSEHOLD_1_469,HOUSEHOLD_1,HOUSEHOLD,1962,1.0108191653786667,1,45.07985574446162,1066,17.97
FOODS_3_237,FOODS_3,FOODS,1960,1.009788768675946,0,64.50283359093251,689,1
FOODS_1_117,FOODS_1,FOODS,1958,1.008758371973207,0,53.06543019062339,911,2.1693824597820455
FOODS_3_415,FOODS_3,FOODS,1955,1.0072127769191108,0,54.35342606903658,886,2.494504756575266
HOUSEHOLD_1_171,HOUSEHOLD_1,HOUSEHOLD,1951,1.0051519835136498,1,48.11952601751675,1007,8.97
FOODS_1_195,FOODS_1,FOODS,1949,1.0041215868109203,0,53.88974755280783,895,2.2317774343122108
HOUSEHOLD_1_471,HOUSEHOLD_1,HOUSEHOLD,1949,1.0041215868109201,0,54.92014425553838,875,2.500776699029126
HOBBIES_1_179,HOBBIES_1,HOBBIES,1948,1.0036063884595552,1,43.94641937145801,1088,6.87
HOBBIES_1_164,HOBBIES_1,HOBBIES,1947,1.0030911901081903,1,41.6795466254508,1132,8.969819680577023
HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,1946,1.0025759917568413,0,58.57805255023184,804,1.97
FOODS_3_712,FOODS_3,FOODS,1945,1.0020607934054602,0,50.6439979392066,958,3.5675321998969585
HOUSEHOLD_2_411,HOUSEHOLD_2,HOUSEHOLD,1935,0.9969088098918093,1,46.7284904688305,1034,5.84
FOODS_3_618,FOODS_3,FOODS,1932,0.995363214837707,0,80.370942812983,381,2.2074648928307465
HOBBIES_1_297,HOBBIES_1,HOBBIES,1932,0.9953632148377145,1,44.152498712004125,1084,14.878681092220507
HOBBIES_1_330,HOBBIES_1,HOBBIES,1930,0.9943328181349846,1,44.10097887686759,1085,7.6686656362699654
HOBBIES_1_415,HOBBIES_1,HOBBIES,1927,0.9927872230808875,1,44.513137557959816,1077,6.656630602782071
FOODS_3_759,FOODS_3,FOODS,1926,0.9922720247295017,0,68.26378155589902,616,2.854041297935104
HOUSEHOLD_2_336,HOUSEHOLD_2,HOUSEHOLD,1924,0.991241628026794,1,45.28593508500773,1062,9.156414219474497
FOODS_3_197,FOODS_3,FOODS,1920,0.9891808346213283,0,55.22926326635754,869,1.98
FOODS_1_049,FOODS_1,FOODS,1919,0.9886656362699667,0,58.165893869139616,812,2.2396393611540444
FOODS_3_357,FOODS_3,FOODS,1918,0.9881504379185988,0,50.43791859866048,962,4.086038124677999
FOODS_3_520,FOODS_3,FOODS,1916,0.9871200412158677,1,46.67697063369397,1035,4.020247295208654
FOODS_3_059,FOODS_3,FOODS,1914,0.9860896445131438,0,57.856774858320456,818,2.2100154559505403
FOODS_3_588,FOODS_3,FOODS,1914,0.98608964451311365,0,62.90571870170015,720,3.8621285140562245
FOODS_1_174,FOODS_1,FOODS,1913,0.9855744461617733,1,47.44976816074188,1020,4.86454404945905
HOUSEHOLD_1_301,HOUSEHOLD_1,HOUSEHOLD,1905,0.9814528593508598,0,53.2715095311695,907,4.955720338983051
HOUSEHOLD_1_357,HOUSEHOLD_1,HOUSEHOLD,1905,0.9814528593508527,0,59.86604842864502,779,12.081798042246263
HOBBIES_1_166,HOBBIES_1,HOBBIES,1900,0.97887686759403,0,57.75373518804739,820,11.26602305475505
HOUSEHOLD_1_203,HOUSEHOLD_1,HOUSEHOLD,1900,0.9788768675940236,1,46.88304997424008,1031,4.959507005708355
FOODS_3_062,FOODS_3,FOODS,1895,0.9763008758371873,1,48.37712519319938,1002,2.844748858447488
FOODS_2_124,FOODS_2,FOODS,1888,0.9726944873776371,0,55.53838227717671,863,2.7931307650569726
HOBBIES_1_005,HOBBIES_1,HOBBIES,1888,0.9726944873776417,1,49.35600206079341,983,2.942001093493712
HOBBIES_1_099,HOBBIES_1,HOBBIES,1887,0.9721792890262816,0,55.79598145285936,858,14.92025759917568
HOBBIES_1_320,HOBBIES_1,HOBBIES,1887,0.9721792890262735,0,50.2833590932509,965,4.479234375000001
