date,store_id,state_id,cat_id,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_ca,is_event,is_weekend,units_sold,revenue,average_price,active_items
2012-08-15,CA_1,CA,FOODS,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,2624,6499.999999999997,2.636797279792734,541
2012-08-15,CA_1,CA,HOBBIES,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,281,1200.5900000000008,4.5710664335664175,119
2012-08-15,CA_1,CA,HOUSEHOLD,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,566,2304.900000000002,4.935819265143986,290
2012-08-16,CA_1,CA,FOODS,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,2968,6832.309999999989,2.494874668239446,582
2012-08-16,CA_1,CA,HOBBIES,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,324,1256.5000000000005,4.449329983249566,137
2012-08-16,CA_1,CA,HOUSEHOLD,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,610,2632,4.9884976076555,296
2012-08-17,CA_1,CA,FOODS,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,3352,7870.799999999988,2.4910485797716913,590
2012-08-17,CA_1,CA,HOBBIES,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,343,1356.1900000000019,4.337205882352925,141
2012-08-17,CA_1,CA,HOUSEHOLD,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,671,2782.159999999998,4.875718181818184,302
2012-08-18,CA_1,CA,FOODS,Saturday,1,8,2012,NA,NA,NA,NA,0,0,1,4507,10938.109999999984,2.537835135686587,613
2012-08-18,CA_1,CA,HOBBIES,Saturday,1,8,2012,NA,NA,NA,NA,0,0,1,473,1780.520000000001,4.15093793103447,158
2012-08-18,CA_1,CA,HOUSEHOLD,Saturday,1,8,2012,NA,NA,NA,NA,0,0,1,918,3870.459999999999,4.793058103975543,343
2012-08-19,CA_1,CA,FOODS,Sunday,2,8,2012,Eid al-Fitr,Religious,NA,NA,0,1,1,4470,11106.769999999991,2.5841462409886633,622
2012-08-19,CA_1,CA,HOBBIES,Sunday,2,8,2012,Eid al-Fitr,Religious,NA,NA,0,1,1,404,1615.7200000000014,4.466499999999987,154
2012-08-19,CA_1,CA,HOUSEHOLD,Sunday,2,8,2012,Eid al-Fitr,Religious,NA,NA,0,1,1,1060,4222.270000000001,4.5868461538461665,363
2012-08-20,CA_1,CA,FOODS,Monday,3,8,2012,NA,NA,NA,NA,0,0,0,2853,7313.57999999999,2.707797074954284,578
2012-08-20,CA_1,CA,HOBBIES,Monday,3,8,2012,NA,NA,NA,NA,0,0,0,316,1252.2500000000002,4.417417218543029,122
2012-08-20,CA_1,CA,HOUSEHOLD,Monday,3,8,2012,NA,NA,NA,NA,0,0,0,727,3106.219999999999,4.906476274165206,322
2012-08-21,CA_1,CA,FOODS,Tuesday,4,8,2012,NA,NA,NA,NA,0,0,0,2663,6375.519999999995,2.591990430621996,535
2012-08-21,CA_1,CA,HOBBIES,Tuesday,4,8,2012,NA,NA,NA,NA,0,0,0,239,1062.4200000000008,4.836548507462671,113
2012-08-21,CA_1,CA,HOUSEHOLD,Tuesday,4,8,2012,NA,NA,NA,NA,0,0,0,662,2578.8199999999974,4.734819819819821,285
2012-08-22,CA_1,CA,FOODS,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,2403,5693.899999999999,2.584482637670979,559
2012-08-22,CA_1,CA,HOBBIES,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,274,1140.3900000000008,4.698484848484832,123
2012-08-22,CA_1,CA,HOUSEHOLD,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,578,2214.700000000003,4.8023694390715574,277
2012-08-23,CA_1,CA,FOODS,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,2357,5448.189999999998,2.5473133802816736,524
2012-08-23,CA_1,CA,HOBBIES,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,284,1423.000000000001,4.9855653710247205,128
2012-08-23,CA_1,CA,HOUSEHOLD,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,567,2408.5200000000004,5.025421568627448,280
2012-08-24,CA_1,CA,FOODS,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,2710,6456.860000000001,2.566600441501092,546
2012-08-24,CA_1,CA,HOBBIES,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,321,1331.4800000000012,4.607541806020055,133
2012-08-24,CA_1,CA,HOUSEHOLD,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,655,2789.479999999999,4.938347260909938,311
2012-08-25,CA_1,CA,FOODS,Saturday,1,8,2012,NA,NA,NA,NA,0,0,1,3790,9028.399999999989,2.507466442953009,625
2012-08-25,CA_1,CA,HOBBIES,Saturday,1,8,2012,NA,NA,NA,NA,0,0,1,407,1595.650000000001,4.340895522388046,147
2012-08-25,CA_1,CA,HOUSEHOLD,Saturday,1,8,2012,NA,NA,NA,NA,0,0,1,885,3567.149999999997,4.715762578616362,350
2012-08-26,CA_1,CA,FOODS,Sunday,2,8,2012,NA,NA,NA,NA,0,0,1,3823,9489.059999999996,2.6061731315042467,602
2012-08-26,CA_1,CA,HOBBIES,Sunday,2,8,2012,NA,NA,NA,NA,0,0,1,425,1552.560000000001,4.201666666666652,145
2012-08-26,CA_1,CA,HOUSEHOLD,Sunday,2,8,2012,NA,NA,NA,NA,0,0,1,1035,4199.999999999999,4.612836778332155,369
2012-08-27,CA_1,CA,FOODS,Monday,3,8,2012,NA,NA,NA,NA,0,0,0,2503,6256.239999999995,2.688381270902996,520
2012-08-27,CA_1,CA,HOBBIES,Monday,3,8,2012,NA,NA,NA,NA,0,0,0,327,1094.4700000000003,4.215451664025343,106
2012-08-27,CA_1,CA,HOUSEHOLD,Monday,3,8,2012,NA,NA,NA,NA,0,0,0,593,2434.0900000000015,4.971986754966883,273
2012-08-28,CA_1,CA,FOODS,Tuesday,4,8,2012,NA,NA,NA,NA,0,0,0,2351,5765.410000000001,2.6551409443269782,520
2012-08-28,CA_1,CA,HOBBIES,Tuesday,4,8,2012,NA,NA,NA,NA,0,0,0,271,1094.6700000000003,4.581759581881519,107
2012-08-28,CA_1,CA,HOUSEHOLD,Tuesday,4,8,2012,NA,NA,NA,NA,0,0,0,522,2165.740000000004,4.977251755265788,262
2012-08-29,CA_1,CA,FOODS,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,2155,5201.709999999994,2.664754036800584,499
2012-08-29,CA_1,CA,HOBBIES,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,206,1152.4200000000005,5.157242718446582,101
2012-08-29,CA_1,CA,HOUSEHOLD,Wednesday,5,8,2012,NA,NA,NA,NA,0,0,0,518,2116.880000000003,4.9991658291457215,260
2012-08-30,CA_1,CA,FOODS,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,2403,5866.079999999995,2.661203478260854,535
2012-08-30,CA_1,CA,HOBBIES,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,314,1279.1000000000008,4.521938250428801,141
2012-08-30,CA_1,CA,HOUSEHOLD,Thursday,6,8,2012,NA,NA,NA,NA,0,0,0,525,2273.7600000000016,5.1003051881993855,279
2012-08-31,CA_1,CA,FOODS,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,3007,7211.65999999999,2.5736750145602683,580
2012-08-31,CA_1,CA,HOBBIES,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,409,1591.8800000000008,4.350388059701482,149
2012-08-31,CA_1,CA,HOUSEHOLD,Friday,7,8,2012,NA,NA,NA,NA,0,0,0,679,2695.800000000001,4.8215,296
2012-09-01,CA_1,CA,FOODS,Saturday,1,9,2012,NA,NA,NA,NA,1,0,1,4527,11164.829999999984,2.5675892490767254,662
2012-09-01,CA_1,CA,HOBBIES,Saturday,1,9,2012,NA,NA,NA,NA,1,0,1,440,1837.0200000000013,4.510716332378211,152
2012-09-01,CA_1,CA,HOUSEHOLD,Saturday,1,9,2012,NA,NA,NA,NA,1,0,1,927,3756.419999999998,4.683552036199109,340
2012-09-02,CA_1,CA,FOODS,Sunday,2,9,2012,NA,NA,NA,NA,1,0,1,4128,9919.71999999999,2.51879566083683,620
2012-09-02,CA_1,CA,HOBBIES,Sunday,2,9,2012,NA,NA,NA,NA,1,0,1,367,1645.1500000000017,4.775193548387084,157
2012-09-02,CA_1,CA,HOUSEHOLD,Sunday,2,9,2012,NA,NA,NA,NA,1,0,1,908,3574.4599999999978,4.635613496932526,343
2012-09-03,CA_1,CA,FOODS,Monday,3,9,2012,LaborDay,National,NA,NA,1,1,0,3933,9401.359999999982,2.5206917223887357,605
2012-09-03,CA_1,CA,HOBBIES,Monday,3,9,2012,LaborDay,National,NA,NA,1,1,0,377,1554.1000000000013,4.492389937106907,151
2012-09-03,CA_1,CA,HOUSEHOLD,Monday,3,9,2012,LaborDay,National,NA,NA,1,1,0,847,3534.6699999999983,4.74852445870089,339
2012-09-04,CA_1,CA,FOODS,Tuesday,4,9,2012,NA,NA,NA,NA,1,0,0,2900,6784.4799999999905,2.5305127436281736,574
2012-09-04,CA_1,CA,HOBBIES,Tuesday,4,9,2012,NA,NA,NA,NA,1,0,0,319,1130.0400000000009,4.271950819672115,119
2012-09-04,CA_1,CA,HOUSEHOLD,Tuesday,4,9,2012,NA,NA,NA,NA,1,0,0,702,2605.349999999999,4.682754126846226,290
2012-09-05,CA_1,CA,FOODS,Wednesday,5,9,2012,NA,NA,NA,NA,1,0,0,2602,6550.08,2.6889248366012937,551
2012-09-05,CA_1,CA,HOBBIES,Wednesday,5,9,2012,NA,NA,NA,NA,1,0,0,210,1058.5600000000004,4.897066929133842,112
2012-09-05,CA_1,CA,HOUSEHOLD,Wednesday,5,9,2012,NA,NA,NA,NA,1,0,0,557,2121.3800000000024,4.831756097560969,271
2012-09-06,CA_1,CA,FOODS,Thursday,6,9,2012,NA,NA,NA,NA,1,0,0,2423,5991.499999999997,2.670964942728203,551
2012-09-06,CA_1,CA,HOBBIES,Thursday,6,9,2012,NA,NA,NA,NA,1,0,0,195,915.3700000000008,4.930976095617512,103
2012-09-06,CA_1,CA,HOUSEHOLD,Thursday,6,9,2012,NA,NA,NA,NA,1,0,0,624,2353.9800000000027,4.750695970695972,271
2012-09-07,CA_1,CA,FOODS,Friday,7,9,2012,NA,NA,NA,NA,1,0,0,3143,7700.299999999989,2.5970452628619496,595
2012-09-07,CA_1,CA,HOBBIES,Friday,7,9,2012,NA,NA,NA,NA,1,0,0,316,1340.180000000001,4.60147157190634,128
2012-09-07,CA_1,CA,HOUSEHOLD,Friday,7,9,2012,NA,NA,NA,NA,1,0,0,615,2362.480000000003,4.806167441860462,279
2012-09-08,CA_1,CA,FOODS,Saturday,1,9,2012,NA,NA,NA,NA,1,0,1,3693,8936.019999999986,2.551882036221234,618
2012-09-08,CA_1,CA,HOBBIES,Saturday,1,9,2012,NA,NA,NA,NA,1,0,1,346,1334.6000000000015,4.445146579804549,142
2012-09-08,CA_1,CA,HOUSEHOLD,Saturday,1,9,2012,NA,NA,NA,NA,1,0,1,805,3260.859999999998,4.775610155610166,324
2012-09-09,CA_1,CA,FOODS,Sunday,2,9,2012,NA,NA,NA,NA,1,0,1,4247,10942.61999999998,2.6706570131834795,631
2012-09-09,CA_1,CA,HOBBIES,Sunday,2,9,2012,NA,NA,NA,NA,1,0,1,434,1661.6400000000006,4.339146164978279,153
2012-09-09,CA_1,CA,HOUSEHOLD,Sunday,2,9,2012,NA,NA,NA,NA,1,0,1,1023,4232.309999999994,4.628998559077823,375
2012-09-10,CA_1,CA,FOODS,Monday,3,9,2012,NA,NA,NA,NA,1,0,0,2803,6981.029999999999,2.650240369799682,569
2012-09-10,CA_1,CA,HOBBIES,Monday,3,9,2012,NA,NA,NA,NA,1,0,0,264,973.59,4.517215411558651,103
2012-09-10,CA_1,CA,HOUSEHOLD,Monday,3,9,2012,NA,NA,NA,NA,1,0,0,647,2420.1000000000017,4.731262488646683,286
2012-09-11,CA_1,CA,FOODS,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,2461,5988.279999999995,2.6272117687307435,549
2012-09-11,CA_1,CA,HOBBIES,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,255,965.6500000000004,4.602956204379546,117
2012-09-11,CA_1,CA,HOUSEHOLD,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,548,2111.470000000004,4.8800585937499985,264
2012-09-12,CA_1,CA,FOODS,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,2271,5486.009999999998,2.6184336475706873,524
2012-09-12,CA_1,CA,HOBBIES,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,228,1117.970000000001,4.940799999999982,113
2012-09-12,CA_1,CA,HOUSEHOLD,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,545,2137.670000000003,4.867067594433391,279
2012-09-13,CA_1,CA,FOODS,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,2447,6139.859999999997,2.695706484641623,528
2012-09-13,CA_1,CA,HOBBIES,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,326,1156.0400000000006,4.2253451043338535,113
2012-09-13,CA_1,CA,HOUSEHOLD,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,575,2157.0300000000034,4.829932432432421,279
2012-09-14,CA_1,CA,FOODS,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,3049,7157.759999999986,2.512307692307681,550
2012-09-14,CA_1,CA,HOBBIES,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,336,1268.9400000000003,4.374145161290308,126
2012-09-14,CA_1,CA,HOUSEHOLD,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,712,2966.7699999999973,4.878617021276601,324
2012-09-15,CA_1,CA,FOODS,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,3689,9035.539999999988,2.559491483584289,651
2012-09-15,CA_1,CA,HOBBIES,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,428,1658.400000000002,4.403449781659376,153
2012-09-15,CA_1,CA,HOUSEHOLD,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,894,3595.6999999999966,4.656437308868508,326
2012-09-16,CA_1,CA,FOODS,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,3951,9774.359999999971,2.591968195436723,625
2012-09-16,CA_1,CA,HOBBIES,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,366,1588.200000000001,4.596634615384603,154
2012-09-16,CA_1,CA,HOUSEHOLD,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,907,3775.619999999992,4.69680061823803,353
2012-09-17,CA_1,CA,FOODS,Monday,3,9,2012,NA,NA,NA,NA,0,0,0,2487,5910.870000000003,2.6002501690331172,542
2012-09-17,CA_1,CA,HOBBIES,Monday,3,9,2012,NA,NA,NA,NA,0,0,0,251,1013.5600000000007,4.741904761904747,117
2012-09-17,CA_1,CA,HOUSEHOLD,Monday,3,9,2012,NA,NA,NA,NA,0,0,0,626,2593.419999999999,4.8586397748592844,300
2012-09-18,CA_1,CA,FOODS,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,2358,5604.519999999999,2.585195590327156,559
2012-09-18,CA_1,CA,HOBBIES,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,268,1012.410000000001,4.522179261862903,111
2012-09-18,CA_1,CA,HOUSEHOLD,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,664,2760.1099999999997,4.8369154676258965,292
2012-09-19,CA_1,CA,FOODS,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,2089,4850.690000000004,2.589876638396287,508
2012-09-19,CA_1,CA,HOBBIES,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,320,990.5700000000007,4.126968749999985,92
2012-09-19,CA_1,CA,HOUSEHOLD,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,571,2340.320000000001,4.900887174541947,274
2012-09-20,CA_1,CA,FOODS,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,2321,5306.420000000001,2.534614280588433,547
2012-09-20,CA_1,CA,HOBBIES,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,265,1123.960000000001,4.664642857142841,117
2012-09-20,CA_1,CA,HOUSEHOLD,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,516,2075.510000000004,4.993051881993888,273
2012-09-21,CA_1,CA,FOODS,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,2847,6871.999999999991,2.5852572298325596,575
2012-09-21,CA_1,CA,HOBBIES,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,333,1242.520000000001,4.307331189710598,123
2012-09-21,CA_1,CA,HOUSEHOLD,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,738,3074.5399999999977,4.81880106571936,352
2012-09-22,CA_1,CA,FOODS,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,3646,8562.73999999999,2.497911001236086,615
2012-09-22,CA_1,CA,HOBBIES,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,538,1800.6000000000015,3.9592317380352533,157
2012-09-22,CA_1,CA,HOUSEHOLD,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,937,3763.839999999993,4.607536121673012,363
2012-09-23,CA_1,CA,FOODS,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,3914,9020.739999999996,2.4368345323740916,619
2012-09-23,CA_1,CA,HOBBIES,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,403,1657.9200000000012,4.581405082212244,147
2012-09-23,CA_1,CA,HOUSEHOLD,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,1032,4083.089999999998,4.563764954257576,352
2012-09-24,CA_1,CA,FOODS,Monday,3,9,2012,NA,NA,NA,NA,0,0,0,2230,5460.390000000005,2.6588122464035275,533
2012-09-24,CA_1,CA,HOBBIES,Monday,3,9,2012,NA,NA,NA,NA,0,0,0,280,1338.4200000000008,4.962574955908272,126
2012-09-24,CA_1,CA,HOUSEHOLD,Monday,3,9,2012,NA,NA,NA,NA,0,0,0,596,2403.720000000001,4.886233269598462,291
2012-09-25,CA_1,CA,FOODS,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,2167,5178.439999999998,2.624402255639084,521
2012-09-25,CA_1,CA,HOBBIES,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,265,1094.4200000000012,4.685273368606687,111
2012-09-25,CA_1,CA,HOUSEHOLD,Tuesday,4,9,2012,NA,NA,NA,NA,0,0,0,507,2159.4200000000033,5.110890481064477,271
2012-09-26,CA_1,CA,FOODS,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,2099,4828.419999999999,2.5845599069406604,534
2012-09-26,CA_1,CA,HOBBIES,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,263,1029.3200000000004,4.542169312169296,109
2012-09-26,CA_1,CA,HOUSEHOLD,Wednesday,5,9,2012,NA,NA,NA,NA,0,0,0,476,2064.0600000000036,5.118925619834701,249
2012-09-27,CA_1,CA,FOODS,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,1989,4891.440000000002,2.70284569138275,508
2012-09-27,CA_1,CA,HOBBIES,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,215,1080.4100000000008,5.086159844054561,115
2012-09-27,CA_1,CA,HOUSEHOLD,Thursday,6,9,2012,NA,NA,NA,NA,0,0,0,472,1842.3400000000047,4.962340206185557,243
2012-09-28,CA_1,CA,FOODS,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,2749,6510.949999999992,2.557223093818623,576
2012-09-28,CA_1,CA,HOBBIES,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,421,1374.7500000000005,4.082991573033697,122
2012-09-28,CA_1,CA,HOUSEHOLD,Friday,7,9,2012,NA,NA,NA,NA,0,0,0,667,2621.4400000000014,4.809063063063064,298
2012-09-29,CA_1,CA,FOODS,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,3543,8272.179999999988,2.4796091370558235,617
2012-09-29,CA_1,CA,HOBBIES,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,336,1525.0800000000006,4.712383333333317,150
2012-09-29,CA_1,CA,HOUSEHOLD,Saturday,1,9,2012,NA,NA,NA,NA,0,0,1,843,3497.259999999992,4.738649517684897,342
2012-09-30,CA_1,CA,FOODS,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,3819,9278.509999999986,2.558343223356268,620
2012-09-30,CA_1,CA,HOBBIES,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,362,1515.3100000000006,4.660574162679412,149
2012-09-30,CA_1,CA,HOUSEHOLD,Sunday,2,9,2012,NA,NA,NA,NA,0,0,1,910,3834.0399999999972,4.780857142857158,323
2012-10-01,CA_1,CA,FOODS,Monday,3,10,2012,NA,NA,NA,NA,1,0,0,2884,7200.0999999999885,2.6600210653024243,575
2012-10-01,CA_1,CA,HOBBIES,Monday,3,10,2012,NA,NA,NA,NA,1,0,0,410,1332.210000000001,3.925951704545443,120
2012-10-01,CA_1,CA,HOUSEHOLD,Monday,3,10,2012,NA,NA,NA,NA,1,0,0,663,2681.309999999998,4.82435127978817,273
2012-10-02,CA_1,CA,FOODS,Tuesday,4,10,2012,NA,NA,NA,NA,1,0,0,2951,6785.399999999992,2.488770443925219,541
2012-10-02,CA_1,CA,HOBBIES,Tuesday,4,10,2012,NA,NA,NA,NA,1,0,0,293,1354.570000000001,4.895426621160396,121
2012-10-02,CA_1,CA,HOUSEHOLD,Tuesday,4,10,2012,NA,NA,NA,NA,1,0,0,578,2360.850000000001,4.950875842155914,282
2012-10-03,CA_1,CA,FOODS,Wednesday,5,10,2012,NA,NA,NA,NA,1,0,0,2751,6418.029999999996,2.5263053576958665,536
2012-10-03,CA_1,CA,HOBBIES,Wednesday,5,10,2012,NA,NA,NA,NA,1,0,0,279,1233.280000000001,4.786737213403865,126
2012-10-03,CA_1,CA,HOUSEHOLD,Wednesday,5,10,2012,NA,NA,NA,NA,1,0,0,616,2300.390000000003,4.701407407407398,279
2012-10-04,CA_1,CA,FOODS,Thursday,6,10,2012,NA,NA,NA,NA,1,0,0,2513,6092.409999999986,2.6154432086282258,560
2012-10-04,CA_1,CA,HOBBIES,Thursday,6,10,2012,NA,NA,NA,NA,1,0,0,296,1156.9800000000012,4.475587248322132,114
2012-10-04,CA_1,CA,HOUSEHOLD,Thursday,6,10,2012,NA,NA,NA,NA,1,0,0,486,1893.2300000000052,4.9183640081799505,251
2012-10-05,CA_1,CA,FOODS,Friday,7,10,2012,NA,NA,NA,NA,1,0,0,2654,6531.149999999992,2.6354785691266382,565
2012-10-05,CA_1,CA,HOBBIES,Friday,7,10,2012,NA,NA,NA,NA,1,0,0,337,1222.0500000000009,4.351907790143072,122
2012-10-05,CA_1,CA,HOUSEHOLD,Friday,7,10,2012,NA,NA,NA,NA,1,0,0,662,2588.4299999999994,4.808577817531309,287
2012-10-06,CA_1,CA,FOODS,Saturday,1,10,2012,NA,NA,NA,NA,1,0,1,3817,8935.91999999999,2.4730217028380523,639
2012-10-06,CA_1,CA,HOBBIES,Saturday,1,10,2012,NA,NA,NA,NA,1,0,1,365,1441.300000000001,4.532003205128191,155
2012-10-06,CA_1,CA,HOUSEHOLD,Saturday,1,10,2012,NA,NA,NA,NA,1,0,1,856,3369.6899999999964,4.672738752959762,332
2012-10-07,CA_1,CA,FOODS,Sunday,2,10,2012,NA,NA,NA,NA,1,0,1,4251,9805.95999999998,2.4403614457831226,618
2012-10-07,CA_1,CA,HOBBIES,Sunday,2,10,2012,NA,NA,NA,NA,1,0,1,403,1670.180000000001,4.553048048048035,151
2012-10-07,CA_1,CA,HOUSEHOLD,Sunday,2,10,2012,NA,NA,NA,NA,1,0,1,929,3834.8199999999947,4.684546147978647,361
2012-10-08,CA_1,CA,FOODS,Monday,3,10,2012,ColumbusDay,National,NA,NA,1,1,0,3046,7488.079999999986,2.624228226501858,582
2012-10-08,CA_1,CA,HOBBIES,Monday,3,10,2012,ColumbusDay,National,NA,NA,1,1,0,302,1481.1800000000017,5.041141868512097,138
2012-10-08,CA_1,CA,HOUSEHOLD,Monday,3,10,2012,ColumbusDay,National,NA,NA,1,1,0,721,3176.5899999999933,4.973791593695281,322
2012-10-09,CA_1,CA,FOODS,Tuesday,4,10,2012,NA,NA,NA,NA,1,0,0,2643,6547.479999999991,2.662757624398059,543
2012-10-09,CA_1,CA,HOBBIES,Tuesday,4,10,2012,NA,NA,NA,NA,1,0,0,259,962.8500000000007,4.542178571428554,113
2012-10-09,CA_1,CA,HOUSEHOLD,Tuesday,4,10,2012,NA,NA,NA,NA,1,0,0,529,2154.0300000000016,4.968722772277221,262
2012-10-10,CA_1,CA,FOODS,Wednesday,5,10,2012,NA,NA,NA,NA,1,0,0,2349,5709.8099999999995,2.6679775280898714,516
2012-10-10,CA_1,CA,HOBBIES,Wednesday,5,10,2012,NA,NA,NA,NA,1,0,0,268,1073.7600000000007,4.667632508833906,116
2012-10-10,CA_1,CA,HOUSEHOLD,Wednesday,5,10,2012,NA,NA,NA,NA,1,0,0,489,1924.690000000004,4.925285714285707,252
2012-10-11,CA_1,CA,FOODS,Thursday,6,10,2012,NA,NA,NA,NA,0,0,0,2205,5237.960000000003,2.636747877445537,511
2012-10-11,CA_1,CA,HOBBIES,Thursday,6,10,2012,NA,NA,NA,NA,0,0,0,325,1242.3900000000006,4.425032362459534,121
2012-10-11,CA_1,CA,HOUSEHOLD,Thursday,6,10,2012,NA,NA,NA,NA,0,0,0,499,2156.000000000003,5.079617373319535,275
2012-10-12,CA_1,CA,FOODS,Friday,7,10,2012,NA,NA,NA,NA,0,0,0,2743,6307.1999999999925,2.5082217377763807,547
2012-10-12,CA_1,CA,HOBBIES,Friday,7,10,2012,NA,NA,NA,NA,0,0,0,374,1353.6800000000017,4.253923076923064,138
2012-10-12,CA_1,CA,HOUSEHOLD,Friday,7,10,2012,NA,NA,NA,NA,0,0,0,613,2529.2299999999996,4.916065420560747,286
2012-10-13,CA_1,CA,FOODS,Saturday,1,10,2012,NA,NA,NA,NA,0,0,1,3063,7294.689999999984,2.5597201599086095,576
2012-10-13,CA_1,CA,HOBBIES,Saturday,1,10,2012,NA,NA,NA,NA,0,0,1,366,1749.910000000002,4.951041666666653,156
2012-10-13,CA_1,CA,HOUSEHOLD,Saturday,1,10,2012,NA,NA,NA,NA,0,0,1,797,3292.449999999995,4.785937241948806,329
2012-10-14,CA_1,CA,FOODS,Sunday,2,10,2012,NA,NA,NA,NA,0,0,1,3344,7965.549999999993,2.5428094354624866,586
2012-10-14,CA_1,CA,HOBBIES,Sunday,2,10,2012,NA,NA,NA,NA,0,0,1,470,1659.6800000000028,4.181936813186803,156
2012-10-14,CA_1,CA,HOUSEHOLD,Sunday,2,10,2012,NA,NA,NA,NA,0,0,1,959,3786.509999999993,4.557574183976271,354
2012-10-15,CA_1,CA,FOODS,Monday,3,10,2012,NA,NA,NA,NA,0,0,0,2392,5887.009999999993,2.671641634648953,544
2012-10-15,CA_1,CA,HOBBIES,Monday,3,10,2012,NA,NA,NA,NA,0,0,0,333,1104.340000000001,4.1737073170731565,132
2012-10-15,CA_1,CA,HOUSEHOLD,Monday,3,10,2012,NA,NA,NA,NA,0,0,0,623,2491.5600000000004,4.839514652014652,274
2012-10-16,CA_1,CA,FOODS,Tuesday,4,10,2012,NA,NA,NA,NA,0,0,0,2043,4796.680000000005,2.604822974036179,516
2012-10-16,CA_1,CA,HOBBIES,Tuesday,4,10,2012,NA,NA,NA,NA,0,0,0,276,969.1900000000007,4.3897762478485225,109
2012-10-16,CA_1,CA,HOUSEHOLD,Tuesday,4,10,2012,NA,NA,NA,NA,0,0,0,551,2149.540000000003,4.838895292987506,253
