date,cat_id,model,actual,predicted,residual,absolute_error,squared_error,absolute_percentage_error,model_rank,is_best_model
2016-04-26,HOUSEHOLD,XGBoost,759,756.38604736328125,2.61395263671875,2.61395263671875,6.832748387008905,0.3443942867877141,3,FALSE
2016-04-27,HOUSEHOLD,XGBoost,797,730.0399169921875,66.9600830078125,66.9600830078125,4483.65271641314,8.401516061206085,3,FALSE
2016-04-28,HOUSEHOLD,XGBoost,740,683.402099609375,56.597900390625,56.597900390625,3203.3223286271095,7.648364917652027,3,FALSE
2016-04-29,HOUSEHOLD,XGBoost,957,882.930419921875,74.069580078125,74.069580078125,5486.302692949772,7.739768033241902,3,FALSE
2016-04-30,HOUSEHOLD,XGBoost,1312,1010.033447265625,301.966552734375,301.966552734375,91183.79897028208,23.01574334865663,3,FALSE
2016-05-01,HOUSEHOLD,XGBoost,1459,1171.327880859375,287.672119140625,287.672119140625,82755.24813085794,19.717074649802946,3,FALSE
2016-05-02,HOUSEHOLD,XGBoost,987,1000.0217895507812,-13.02178955078125,13.02178955078125,169.56700310483575,1.3193302483061042,3,FALSE
2016-05-03,HOUSEHOLD,XGBoost,969,841.61834716796875,127.38165283203125,127.38165283203125,16226.085478220135,13.145681406814372,3,FALSE
2016-05-04,HOUSEHOLD,XGBoost,829,783.55584716796875,45.44415283203125,45.44415283203125,2065.171026621014,5.481803719183504,3,FALSE
2016-05-05,HOUSEHOLD,XGBoost,744,806.20965576171875,-62.20965576171875,62.20965576171875,3870.041269991547,8.361512871198757,3,FALSE
2016-05-06,HOUSEHOLD,XGBoost,931,918.06927490234375,12.93072509765625,12.93072509765625,167.20365155115724,1.3889070996408432,3,FALSE
2016-05-07,HOUSEHOLD,XGBoost,1317,1325.6468505859375,-8.6468505859375,8.6468505859375,74.76802505552769,0.6565566124477981,3,FALSE
2016-05-08,HOUSEHOLD,XGBoost,1069,990.47845458984375,78.52154541015625,78.52154541015625,6165.63309359923,7.345326979434636,3,FALSE
2016-05-09,HOUSEHOLD,XGBoost,973,921.30828857421875,51.69171142578125,51.69171142578125,2672.033030126244,5.312611657325925,3,FALSE
2016-05-10,HOUSEHOLD,XGBoost,819,733.1627197265625,85.8372802734375,85.8372802734375,7368.038684740663,10.480742402129122,3,FALSE
2016-05-11,HOUSEHOLD,XGBoost,790,706.0433349609375,83.9566650390625,83.9566650390625,7048.7216044813395,10.62742595431171,3,FALSE
2016-05-12,HOUSEHOLD,XGBoost,790,739.05462646484375,50.94537353515625,50.94537353515625,2595.431084636599,6.4487814601463604,3,FALSE
2016-05-13,HOUSEHOLD,XGBoost,998,886.4761962890625,111.5238037109375,111.5238037109375,12437.558794155717,11.174729830755261,3,FALSE
2016-05-14,HOUSEHOLD,XGBoost,1393,1221.1279296875,171.8720703125,171.8720703125,29540.008553504944,12.338267789842067,3,FALSE
2016-05-15,HOUSEHOLD,XGBoost,1303,1079.681396484375,223.318603515625,223.318603515625,49871.19867616892,17.138803032665002,3,FALSE
2016-05-16,HOUSEHOLD,XGBoost,953,856.8841552734375,96.1158447265625,96.1158447265625,9238.255607500672,10.085608051055877,3,FALSE
2016-05-17,HOUSEHOLD,XGBoost,762,725.0819091796875,36.9180908203125,36.9180908203125,1362.945429816842,4.844893808439961,3,FALSE
2016-05-18,HOUSEHOLD,XGBoost,798,735.4307861328125,62.5692138671875,62.5692138671875,3914.9065239578485,7.840753617442042,3,FALSE
2016-05-19,HOUSEHOLD,XGBoost,876,768.7972412109375,107.2027587890625,107.2027587890625,11492.431491985917,12.237757852632706,3,FALSE
2016-05-20,HOUSEHOLD,XGBoost,901,850.7606201171875,50.2393798828125,50.2393798828125,2523.9952910095453,5.575957811632907,3,FALSE
2016-05-21,HOUSEHOLD,XGBoost,1262,1103.350830078125,158.649169921875,158.649169921875,25169.559116899967,12.571249597612915,3,FALSE
2016-05-22,HOUSEHOLD,XGBoost,1316,1215.8223876953125,100.1776123046875,100.1776123046875,10035.554007068276,7.612280570265008,3,FALSE
